116160.4 -1.7920
104115.1 0.2250
93556.9 2.2185
84170.7 4.2135
68356.3 8.2105
50449.4 14.2180
35890.9 21.2100
23618.5 30.2000
35890.9 21.2090
50451.1 14.2160
68358.4 8.2095
84170.7 4.2130
93554.0 2.2180
104111.9 0.2250
116156.8 -1.7920
