115822.1 -1.7920
103824.9 0.2250
93305.9 2.2185
83957.4 4.2135
68198.4 8.2105
50350.6 14.2180
35831.2 21.2100
23587.6 30.2000
35831.2 21.2090
50352.2 14.2160
68200.6 8.2095
83954.8 4.2130
93305.9 2.2180
103821.7 0.2250
115818.5 -1.7920
