115882.9	-1.792
103875.8	0.225
93345.8	2.2185
83990.7	4.2135
68217.4	8.2105
50356.7	14.218
35830.2	21.21
23582.8	30.2
35830.2	21.209
50358.4	14.216
68219.5	8.2095
83990.7	4.213
93345.8	2.218
103875.8	0.225
115882.9	-1.792
